Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
RNAA.SG01NAC34B0113ABD,2001.03,516,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2002.03,510,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2003.03,572,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2004.03,637,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2005.03,699,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2006.03,793,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2007.03,941,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2008.03,924,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2009.03,1090,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2010.03,1101,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2011.03,1176,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2012.03,1157,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2013.03,1234,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2014.03,1360,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2015.03,1504,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2016.03,1497,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2017.03,1545,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2018.03,1647,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2019.03,1857,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2020.03,2011,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2021.03,1818,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113ABD,2022.03,2120,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0113CCA,2000.03,1187,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2001.03,1218,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2002.03,1228,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2003.03,1403,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2004.03,1441,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2005.03,1608,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2006.03,1725,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2007.03,1701,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2008.03,1678,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2009.03,1919,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2010.03,1695,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2011.03,1787,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2012.03,1883,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2013.03,1875,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2014.03,1944,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2015.03,2283,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2016.03,2619,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2017.03,2229,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2018.03,2525,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2019.03,2518,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2020.03,2722,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2021.03,2585,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCA,2022.03,2477,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Primary Manufacturing,,
RNAA.SG01NAC34B0113CCC,2000.03,1004,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2001.03,1003,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2002.03,1121,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2003.03,1168,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2004.03,1216,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2005.03,1255,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2006.03,1259,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2007.03,1238,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2008.03,1281,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2009.03,1266,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2010.03,1340,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2011.03,1368,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2012.03,1367,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2013.03,1369,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2014.03,1324,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2015.03,1437,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2016.03,1484,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2017.03,1526,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2018.03,1563,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2019.03,1586,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
RNAA.SG01NAC34B0113CCC,2020.03,1648,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Other Manufacturing,,
